Lee College,Texas,Urban setting,6092,1812,Drama/Theater Arts|Music - General|Accounting|Administrative/Secretarial Services|Business Administration/Management|Office Clerical Services|Real Estate|Graphic/Printing Equipment Operation|Computer Programming - General|Computer/Information Sciences - General|Data Processing Technology|Information Sciences/Systems|Pipefitting|Drafting and Design Technology|Electrical Engineering Technologies|English Language & Literature - General|Technical/Business Writing|Foreign Language & Literature - General|Emergency Medical Technology|Medical Records Technology|Medical Transcription|Substance Abuse Counseling|Paralegal/Legal Assistance|Liberal Arts & Sciences|Mathematics - General|Electrical/Electronics Equipment Repair|Heating/A.C./Refrigeration Mechanics|Natural Sciences|Health/Physical Fitness|Cosmetology|Physical Sciences - General|Police Science
LeTourneau University,Texas,Suburban setting,2844,23590,"Biology|Accounting|Business - General|Business Administration/Management|Finance/Banking|Human Resources Management|International Business|Management Information Systems|Marketing Management|Operations Management|Computer Science|Computer/Information Sciences - General|Information Sciences/Systems|Business Teacher Education|Computer Teacher Education|Elementary Education|English Teacher Education|History Teacher Education|Junior High Education|Mathematics Education|Physical Education|Science Teacher Education|Secondary Education|Social Studies Teacher Education|Teacher Education, Multiple Levels|Biomedical Engineering|Computer Engineering - General|Electrical/Communications Engineering|Engineering - General|Mechanical Engineering|Aeronautical/Aerospace Engineering|Computer Engineering|Drafting and Design Technology|Electrical Engineering Technologies|Mechanical Engineering Technology|English Language & Literature - General|Predentistry|Premedicine|Prepharmacy|Preveterinary Medicine|History - General|Prelaw|Mathematics - General|Aircraft Mechanics|Aircraft Powerplant Technology|Mathematics/Computer Science|Exercise Sciences|Sport/Fitness Administration|Chemistry|PhysicalTheoretical Chemistry|Psychology - General|Political Science/Government|Bible Studies|Air Traffic Control|Air Transportation|Airline - Commercial Pilot/Flight Crew|Aviation Management"
Lincoln University,Missouri,Suburban setting,3192,6478,Agricultural Business|Agriculture - General|Fine/Studio Arts|Biology|Accounting|Business Administration/Management|Marketing Management|Journalism|Computer/Information Sciences - General|Information Sciences/Systems|Art Teacher Education|Biology Teacher Education|Business Teacher Education|Chemistry Teacher Education|Early Childhood Education|Elementary Education|English Teacher Education|Junior High Education|Mathematics Education|Music Teacher Education|Physical Education|Physics Teacher Education|Social Science Teacher Education|Special Education|Civil Engineering/Technology|Drafting and Design Technology|Engineering Technology - General|English Language & Literature - General|Foods/Nutrition Studies|Spanish|Clinical Laboratory Science|Nursing (RN)|Surgical Technology|History - General|Liberal Arts & Sciences|Mathematics - General|Environmental Science|Chemistry|Physics|Psychology - General|Public Administration|Social Work|Law Enforcement Administration|Political Science/Government|Sociology|Religious/Sacred Music
Bethel College,Kansas,Suburban setting,523,21700,Fine/Studio Arts|Music - General|Biology|Business - General|Mass Communications/Media Studies|Elementary Education|English Language & Literature - General|Athletic Training/Sports Medicine|Health Services - General|Nursing (RN)|History - General|Mathematics - General|Natural Sciences|Health/Physical Fitness|Religion/Religious Studies|Chemistry|Psychology - General|Social Work
University of Arkansas at Fort Smith,Arkansas,Suburban setting,7606,5267,"Art - General|Drama/Theater Arts|Graphic Design|Music - General|Biology|Business Administration/Management|Executive Assistant|Organizational Leadership|Communication, General|Animation/Special Effects|Computer/Information Sciences - General|Biology Teacher Education|Chemistry Teacher Education|ESL Teacher Education|Early Childhood Education|English Teacher Education|History Teacher Education|Junior High Education|Mathematics Education|Music Teacher Education|Physical Education|Spanish Language Teacher Education|Special Education|CAD/CADD Drafting/Design|English Language & Literature - General|Technical/Business Writing|Child Development|Spanish|Dental Hygiene|Nursing (RN)|Nursing - Practical|Radiologic Technology/Medical Imaging|Surgical Technology|History - General|Paralegal/Legal Assistance|General Studies|Liberal Arts & Sciences|Mathematics - General|Automotive Technology|Computer Installation/Repair|Diesel Mechanics|Electrical/Electronics Equipment Repair|Industrial Electronics|Industrial Equipment Maintenance/Repair|Chemistry|Machine Shop Technology|Welding Technology|Psychology - General|Forensic Technologies|Law Enforcement Administration|Cartography/GIS"
Nicholls State University,Louisiana,Rural setting,6141,4737,Art - General|Music - General|Biology|Accounting|Business Administration/Management|Finance/Banking|Management Information Systems|Marketing Management|Mass Communications/Media Studies|Art Teacher Education|Business Teacher Education|Early Childhood Education|Elementary Education|English Teacher Education|Junior High Education|Mathematics Education|Music Teacher Education|Physical Education|Science Teacher Education|Social Studies Teacher Education|Petroleum Technology|Surveying Technology|English Language & Literature - General|Child Care Management|Family/Consumer Sciences - General|Health Services - General|Medical Dietetics|Nursing (RN)|Speech-Language Pathology/Audiology|History - General|General Studies|Mathematics - General|Culinary Arts/Chef Training|Chemistry|Psychology - General|Political Science/Government|Sociology
Frank Phillips College,Texas,Rural setting,1212,2526,Agricultural Business|Equestrian/Equine Studies|Farm/Ranch Management|Range Science/Management|Music - General|Biology|Accounting|Administrative/Secretarial Services|Business - General|Business Administration/Management|Computer/Information Sciences - General|Data Processing Technology|Information Sciences/Systems|Pipefitting|Power/Electric Transmission|Education - General|Elementary Education|Secondary Education|Manufacturing Technologies|English Language & Literature - General|Medical Administrative Assistance|Nursing - Practical|History - General|Legal Administrative Assistance|Liberal Arts & Sciences|Mathematics - General|Heating/A.C./Refrigeration Mechanics|Cosmetology|Philosophy|Chemistry|Physics|Welding Technology|Psychology - General|Political Science/Government|Social Sciences - General|Sociology
Friends University,Kansas,Urban setting,1971,21030,"Art - General|Ballet|Dance|Drama/Theater Arts|Music - General|Music - General Performance|Biology|Environmental Biology|Wildlife Biology|Accounting|Business Administration/Management|E-Commerce|Human Resources Management|International Business|Management Information Systems|Management Science|Marketing Management|Nonprofit Management|Communication, General|Computer Programming - General|Computer/Information Sciences - General|Information Sciences/Systems|Art Teacher Education|Business Teacher Education|Early Childhood Education|Elementary Education|English Teacher Education|History Teacher Education|Junior High Education|Mathematics Education|Music Teacher Education|Physical Education|Science Teacher Education|Secondary Education|Social Science Teacher Education|Spanish Language Teacher Education|Speech Teacher Education|English Language & Literature - General|Spanish|Health Services - General|Health System Administration|Radiologic Technology/Medical Imaging|History - General|General Studies|Liberal Arts & Sciences|Mathematics - General|Health/Physical Fitness|Sport/Fitness Administration|Christian Studies|Philosophy and Religious Studies, General|Religion/Religious Studies|Chemistry|Psychology - General|Criminal Justice Studies|Political Science/Government|Sociology|Youth Ministry"
St. Louis Community College at Florissant Valley,Missouri,Suburban setting,Not set,2640,Commercial/Advertising Art|Drama/Theater Arts|Fine/Studio Arts|Music - General|Visual and Performing Arts - General|Biology|Accounting|Administrative/Secretarial Services|Banking/Financial Services|Business Administration/Management|Fashion Merchandising|Information Processing/Data Entry|Management Information Systems|Office Management|Advertising|Broadcast Journalism|Communications/Rhetoric|Journalism|Public Relations|Graphic/Printing Equipment Operation|Computer Programming - General|Computer Programming - Specific Applications|Computer Systems Analysis|Computer/Information Sciences - General|Data Processing Technology|Early Childhood Education|Teacher Assistance|Engineering - General|Civil Engineering/Technology|Computer Hardware|Drafting and Design Technology|Electrical Engineering Technologies|Manufacturing Technologies|Mechanical Engineering Technology|Rhetoric and Composition|Technical/Business Writing|Child Care Management|Sign Language Interpretation|Predentistry|Premedicine|Prepharmacy|Liberal Arts & Sciences|Mathematics - General|Culinary Arts/Related Services|Chemistry|Physics|Psychology - General|Fire Protection/Safety Technology|Police Science|Social Sciences - General
St. Louis Community College,Missouri,Urban setting,8823,2640,Fine/Studio Arts|Music - General|Photography|Biology|Accounting|Administrative/Secretarial Services|Banking/Financial Services|Business - General|Information Processing/Data Entry|International Business|Organizational Behavior Studies|Travel/Tourism Management|Communications/Rhetoric|Graphic/Printing Equipment Operation|Computer Programming - General|Computer Systems Analysis|Computer/Information Sciences - General|Data Processing Technology|Building Construction Inspection|Building/Property Maintenance|Carpentry|Electrician|Pipefitting|Teacher Assistance|Engineering - General|Drafting and Design Technology|Electrical Engineering Technologies|Child Care Management|Foods/Nutrition Studies|Institutional Food Production|Clinical Laboratory Science|Dental Assistance|Dental Hygiene|Diagnostic Medical Sonography|Emergency Medical Technology|Medical Radiologic Technology|Respiratory Therapy|Surgical Technology|Liberal Arts & Sciences|Mathematics - General|Automotive Technology|Diesel Mechanics|Culinary Arts/Related Services|Funeral Services/Mortuary Science|Chemistry|Physics|Psychology - General|Criminal Justice Studies|Fire Protection/Safety Technology|Law Enforcement Administration|Security/Loss Prevention|Social Sciences - General
